ACCIDENT_NO,Lat,Long,POSTCODE_NO,NODE_ID
T20190020139,-37.70271772,145.056802,3083,602750.0
T20190020140,-37.833071,144.9933758,3121,593564.0
T20190020142,-38.21515466,145.0634984,3930,593817.0
T20190020147,-37.76012792,145.1387313,3106,657545.0
T20190020152,-37.98902619,145.0952072,3195,593042.0
T20190020153,-37.7101572,144.7411545,3037,594560.0
T20190020155,-37.08236733,144.2071501,3451,594575.0
T20190020156,-37.56657012,145.1080923,3755,607819.0
T20190020162,-38.1165319,144.3293017,3214,607517.0
T20190020164,-37.69485183,144.5879544,3338,595301.0
T20190020165,-37.81424771,144.9631593,3000,35359.0
T20190020166,-37.82224333,144.9516518,3008,647412.0
T20190020171,-38.02086193,145.2392073,3175,608432.0
T20190020173,-37.79562041,145.0846747,3104,608296.0
T20190020174,-37.56768083,143.8590893,3350,52922.0
T20190020175,-37.91423291,145.1270469,3168,357716.0
T20190020176,-35.96416492,145.486194,3641,636062.0
T20190020181,-38.0988486,144.3552524,3214,10475.0
T20190020182,-37.80148486,145.2579242,3135,605877.0
T20190020184,-37.81790494,144.9504897,3008,593311.0
T20190020185,-37.75971014,145.0692357,3084,597791.0
T20190020186,-37.53062942,145.2435091,3757,594303.0
T20190020187,-37.77696718,144.8287346,3020,340540.0
T20190020188,-38.75103771,143.6652829,3233,593312.0
T20190020189,-37.41303743,144.979398,3756,605070.0
T20190020191,-37.68607259,145.019345,3074,602137.0
T20190020193,-38.16172537,144.3080874,3216,647102.0
T20190020194,-38.46049842,145.7890331,3950,625314.0
T20190020196,-37.74751571,144.9505581,3058,647413.0
T20190020199,-37.82651527,145.2875603,3153,652622.0
T20190020200,-37.72253376,145.0547371,3083,657630.0
T20190020203,-37.81347333,144.78782,3030,641144.0
T20190020204,-37.74569707,145.0007094,3072,593314.0
T20190020205,-37.91118836,145.122227,3166,594304.0
T20190020207,-37.16151917,145.1590579,3659,656551.0
T20190020208,-36.14339235,144.7299517,3564,604492.0
T20190020209,-37.39514009,144.9585189,3756,593315.0
T20190020214,-38.37106466,144.8308593,3941,1110.0
T20190020215,-37.79961497,144.8611814,3012,595591.0
T20190020217,-37.70386959,144.574894,3338,123.0
T20190020220,-37.75699122,145.3575921,3140,647414.0
T20190020221,-37.76963702,145.041416,3079,38123.0
T20190020225,-37.77828544,145.3126012,3138,657475.0
T20190020234,-38.09409692,146.8068144,3847,52035.0
T20190020235,-37.60674835,144.7121539,3429,608297.0
T20190020237,-37.77776933,144.929905,3032,45467.0
T20190020240,-37.41944922,144.9788973,3756,594561.0
T20190020242,-37.81379458,144.787592,3026,657631.0
T20190020243,-37.97580496,145.1225547,3172,42862.0
T20190020244,-37.08792255,143.3547941,3478,656663.0
T20190020245,-37.9696445,145.0548919,3192,70316.0
T20190020247,-37.87574629,145.1789579,3150,583552.0
T20190020250,-37.79292425,145.0598998,3102,657720.0
T20190020251,-37.81418686,144.9575354,3000,593316.0
T20190020252,-37.90310068,145.0862907,3166,628307.0
T20190020253,-37.81323209,145.3058374,3137,657721.0
T20190020258,-37.81473755,144.9633854,3000,657124.0
T20190020260,-37.76384846,144.7409552,3023,598350.0
T20190020265,-35.82910785,141.9713019,3424,595592.0
T20190020267,-37.93917145,145.0390357,3189,42176.0
T20190020271,-38.02434689,145.316934,3806,593317.0
T20190020273,-37.71294218,144.8330877,3036,595303.0
T20190020276,-37.95361275,145.1455678,3171,604786.0
T20190020277,-37.81504636,144.9551128,3000,657719.0
T20190020279,-37.74314802,145.0081186,3072,29495.0
T20190020280,-38.6124126,145.5857033,3995,593566.0
T20190020281,-37.90884781,145.4426635,3782,602445.0
T20190020282,-37.81031669,144.9613588,3000,65743.0
T20190020284,-37.7807077,144.8617509,3019,593567.0
T20190020285,-37.66409623,144.4155227,3340,277084.0
T20190020286,-38.02243765,145.0993156,3195,594815.0
T20190020287,-37.9019779,145.1491653,3150,594059.0
T20190020288,-37.75304984,145.0567463,3081,38188.0
T20190020289,-37.68238997,144.9193963,3047,222110.0
T20190020292,-37.4446465,145.4582669,3717,657716.0
T20190020293,-38.02871319,145.2125346,3175,25.0
T20190020294,-37.85260841,145.1519757,3151,596095.0
T20190020295,-37.81943942,145.1145467,3127,496.0
T20190020296,-37.84637597,144.669466,3029,29790.0
T20190020298,-38.06902508,145.2994293,3805,599007.0
T20190020299,-37.82211032,144.810769,3026,593818.0
T20190020300,-37.83457312,144.8069645,3025,608114.0
T20190020304,-37.81831308,145.0987359,3127,647740.0
T20190020305,-37.80134166,144.9531462,3051,656943.0
T20190020307,-38.25112106,145.1149782,3933,593819.0
T20190020308,-37.59535506,143.831457,3356,53008.0
T20190020309,-38.14202466,144.3295763,3220,608115.0
T20190020310,-37.84774347,144.8866919,3015,594060.0
T20190020311,-37.861491,141.8015045,3302,657723.0
T20190020314,-37.858524,145.6250002,3139,595593.0
T20190020315,-36.81111193,144.2401196,3555,597657.0
T20190020316,-37.79406136,145.0789063,3104,636063.0
T20190020317,-37.59080448,144.9171568,3064,661127.0
T20190020318,-37.52752441,143.8484809,3355,350873.0
T20190020325,-37.86021822,144.982489,3182,40099.0
T20190020328,-37.81741905,145.2172731,3134,658053.0
T20190020329,-37.84942612,145.0029817,3181,629611.0
T20190020330,-37.8305679,144.9456897,3205,36798.0
T20190020334,-37.6788434,145.0696554,3083,57357.0
T20190020339,-37.89800972,145.0436129,3163,610439.0
T20190020341,-37.85387553,144.7449722,3027,628003.0
T20190020346,-37.89702346,145.5752276,3139,595304.0
T20190020348,-37.78861708,145.1029517,3104,594562.0
T20190020349,-37.84645915,145.2704305,3153,593820.0
T20190020350,-38.15555451,145.1675518,3199,358021.0
T20190020351,-37.7969037,145.3596764,3765,89654.0
T20190020355,-37.0109807,145.1535193,3660,593821.0
T20190020356,-38.18690762,145.1657166,3911,624143.0
T20190020357,-37.92955613,145.1275091,3168,647742.0
T20190020358,-38.15599465,145.169127,3910,357981.0
T20190020359,-37.7727037,144.9269057,3032,45433.0
T20190020360,-37.81844192,145.1717643,3131,658054.0
T20190020361,-37.83274545,144.952097,3205,37481.0
T20190020363,-37.79404638,144.9881516,3068,613841.0
T20190020364,-38.19699057,144.3420148,3216,239030.0
T20190020365,-36.71311606,142.1985103,3400,648545.0
T20190020367,-37.84191078,145.1713128,3131,610740.0
T20190020368,-37.91016742,144.6780801,3030,643459.0
T20190020370,-37.87821471,144.695346,3029,593568.0
T20190020371,-37.56365873,143.8529409,3350,52886.0
T20190020372,-37.87718346,144.6788396,3029,29911.0
T20190020373,-37.29396963,143.7817106,3370,597136.0
T20190020374,-37.83043503,145.136521,3130,87772.0
T20190020376,-38.01936755,145.3059573,3805,657624.0
T20190020379,-37.79434532,145.1104548,3108,648024.0
T20190020380,-37.8483116,145.0534485,3146,597659.0
T20190020381,-36.12497346,146.8618041,3690,600331.0
T20190020383,-37.86581604,145.0260933,3161,593569.0
T20190020384,-37.918318,145.1574147,3170,648025.0
T20190020385,-37.90993132,145.0008314,3186,611023.0
T20190020386,-36.71429438,142.1971206,3400,52615.0
T20190020387,-38.15433655,145.9497709,3820,278815.0
T20190020389,-37.8164675,145.0595285,3101,597793.0
T20190020392,-36.82798989,145.4083945,3665,656184.0
T20190020396,-37.82642258,144.9885173,3004,596861.0
T20190020399,-37.74177773,144.7778462,3021,594563.0
T20190020400,-37.70692274,144.8673836,3043,25939.0
T20190020402,-38.37276545,144.8604912,3940,596862.0
T20190020403,-37.84486565,144.9955736,3141,594564.0
T20190020406,-37.05368347,142.8585724,3384,613003.0
T20190020408,-38.00294755,145.2079731,3175,289584.0
T20190020410,-38.58491438,145.6022419,3995,658213.0
T20190020411,-38.11251383,145.1574917,3198,593822.0
T20190020412,-38.04770881,145.3405822,3806,601064.0
T20190020415,-37.68237413,144.9852271,3074,603626.0
T20190020417,-35.34834969,143.5619329,3585,35769.0
T20190020418,-37.91148802,145.1223983,3168,593823.0
T20190020422,-37.69920607,144.7805628,3038,593824.0
T20190020423,-37.19353359,145.710394,3714,60212.0
T20190020426,-37.91056473,145.0942513,3166,41595.0
T20190020430,-36.37261847,145.2228645,3616,360035.0
T20190020431,-36.38086561,145.3922633,3630,597137.0
T20190020432,-37.77711719,144.994433,3070,593825.0
T20190020433,-37.79161251,144.6980037,3029,658214.0
T20190020435,-37.73703917,145.0094116,3072,658131.0
T20190020436,-37.79542422,144.9582833,3052,593826.0
T20190020437,-37.79258146,144.9586451,3052,258702.0
T20190020438,-37.92672842,145.1425271,3168,648342.0
T20190020441,-37.83769824,145.0285164,3122,648343.0
T20190020442,-37.74736768,145.2074137,3113,656498.0
T20190020445,-37.58220975,143.8403821,3350,659114.0
T20190020446,-37.72345477,144.8079135,3038,616142.0
T20190020447,-37.8305679,144.9456897,3205,36798.0
T20190020448,-37.77193039,144.9716267,3057,36036.0
T20190020449,-37.81658614,145.0200414,3122,594061.0
T20190020450,-37.81781844,144.8605807,3013,658132.0
T20190020454,-38.15072656,145.1511231,3199,647744.0
T20190020455,-37.29592354,144.9507235,3764,51843.0
T20190020456,-37.84772055,144.9797315,3004,37600.0
T20190020458,-37.71837138,144.9544964,3046,62412.0
T20190020460,-37.75614348,144.9267828,3040,45408.0
T20190020461,-36.14045814,144.7470992,3564,595595.0
T20190020462,-37.27503856,143.515047,3352,52686.0
T20190020463,-37.82064973,144.8098814,3026,594565.0
T20190020464,-38.11447207,144.3484305,3214,593827.0
T20190020465,-37.82550285,145.093529,3127,39202.0
T20190020467,-37.78661309,144.9693486,3054,594062.0
T20190020469,-37.83784674,144.941256,3207,596863.0
T20190020471,-38.16069389,145.1265998,3199,594063.0
T20190020473,-38.25023206,146.5417448,3844,607391.0
T20190020477,-37.71242897,144.8310022,3036,594566.0
T20190020478,-38.00118011,145.2760227,3803,661044.0
T20190020482,-37.90266698,144.6603423,3030,303847.0
T20190020483,-37.08788924,144.3471907,3448,658215.0
T20190020485,-37.75258548,144.7776987,3023,44915.0
T20190020486,-37.89680362,145.5176689,3781,614411.0
T20190020487,-38.11486516,145.2965197,3977,48622.0
T20190020488,-38.13253419,145.2953025,3977,594065.0
T20190020490,-37.72563649,144.7503513,3023,651263.0
T20190020491,-37.31960148,145.0474209,3658,598416.0
T20190020495,-38.1166883,145.3108882,3977,594066.0
T20190020497,-37.78166781,144.9207893,3032,604494.0
T20190020498,-37.90124065,145.1053961,3166,645627.0
T20190020499,-37.6228019,145.0265186,3076,594567.0
T20190020500,-37.68629232,145.0022596,3074,601065.0
T20190020503,-34.22718835,142.1710033,3498,616439.0
T20190020504,-37.79091852,144.8062411,3020,648659.0
T20190020505,-37.84901842,145.1766767,3133,606511.0
T20190020508,-36.57002479,146.7362031,3737,593939.0
T20190020509,-37.85268337,144.9963979,3181,598480.0
T20190020510,-37.56357807,144.941928,3064,658437.0
T20190020512,-37.97334993,145.2422123,3802,648344.0
T20190020513,-37.78732748,144.8393755,3020,638607.0
T20190020514,-37.58818176,143.8210052,3356,61020.0
T20190020517,-38.17932359,144.367409,3219,594305.0
T20190020518,-38.07702193,145.4193982,3809,661277.0
T20190020519,-37.81862018,144.9595602,3000,35354.0
T20190020520,-38.19602064,144.3454866,3216,242383.0
T20190020521,-37.92059316,145.1646255,3170,603339.0
T20190020522,-38.11271216,145.1896977,3201,596864.0
T20190020524,-37.58304683,147.8948752,3893,605352.0
T20190020525,-37.81538776,144.6568537,3024,233917.0
T20190020526,-37.72336622,144.8080741,3038,647745.0
T20190020527,-37.84849643,145.0062304,3142,67169.0
T20190020528,-37.81445483,145.0077307,3121,659804.0
T20190020532,-37.59204243,143.8671583,3350,648660.0
T20190020533,-37.27100457,145.5402072,3717,600157.0
T20190020534,-37.73759546,145.3745703,3140,658576.0
T20190020535,-36.76142368,144.2833852,3550,51628.0
T20190020537,-37.55436642,144.2937052,3341,594538.0
T20190020538,-36.77475408,144.2557525,3555,594306.0
T20190020539,-37.6868557,144.9167356,3047,594068.0
T20190020540,-37.79178132,144.935487,3031,36059.0
T20190020546,-36.06989278,145.6928804,3649,247366.0
T20190020547,-37.91039332,145.1884173,3150,251819.0
T20190020548,-37.94002595,145.1545884,3171,608434.0
T20190020549,-35.99256546,147.7175975,3709,603340.0
T20190020550,-37.82466307,144.9636517,3006,54280.0
T20190020551,-37.79484671,143.769358,3352,639651.0
T20190020552,-37.42124726,145.0226205,3756,312520.0
T20190020554,-36.35919618,146.3154587,3677,246901.0
T20190020556,-37.79659149,145.1183886,3129,221997.0
T20190020557,-37.82798552,145.1403455,3130,658439.0
T20190020558,-37.93099169,145.1534279,3171,658441.0
T20190020559,-37.95568393,145.2261566,3175,42658.0
T20190020562,-36.52023695,145.5846461,3669,599207.0
T20190020563,-37.92559116,144.1695051,3331,652247.0
T20190020565,-37.80377978,144.8958414,3011,617887.0
T20190020567,-36.55198725,145.9824698,3672,595596.0
T20190020568,-37.81153036,144.9648376,3000,594568.0
T20190020569,-38.12555627,144.6917004,3223,594569.0
T20190020570,-38.02606644,145.3066842,3805,43631.0
T20190020571,-37.8739857,145.0384237,3161,594307.0
T20190020572,-37.58226056,143.8408747,3350,53113.0
T20190020573,-37.74314802,145.0081186,3072,29495.0
T20190020574,-37.8897696,145.0619079,3163,616440.0
T20190020575,-37.83102209,145.0536758,3123,608435.0
T20190020576,-37.82515309,144.9483523,3008,646686.0
T20190020580,-38.18873542,145.6465209,3981,227553.0
T20190020581,-37.80012682,144.9439637,3051,600476.0
T20190020584,-38.44135545,143.9055453,3235,658442.0
T20190020585,-38.18286061,144.3022055,3216,635650.0
T20190020588,-37.68821524,144.9163273,3047,606692.0
T20190020589,-38.04594779,143.6978667,3322,658438.0
T20190020591,-38.24635549,145.6199625,3984,608117.0
T20190020593,-37.56056682,143.8771068,3350,52865.0
T20190020595,-37.7894588,144.9422353,3051,594570.0
T20190020596,-38.23290591,145.0403361,3931,280692.0
T20190020597,-37.82573219,144.9448907,3008,598468.0
T20190020598,-37.68808489,144.8822621,3049,656546.0
T20190020599,-38.34282647,144.9537101,3936,610137.0
T20190020600,-38.47022422,143.7578669,3243,658577.0
T20190020601,-37.60603342,145.0059657,3750,336899.0
T20190020603,-37.67428356,145.0149666,3074,648969.0
T20190020605,-37.81570748,145.1050939,3127,39243.0
T20190020606,-38.10572184,144.3443765,3214,594571.0
T20190020607,-37.80104997,144.9839107,3065,658582.0
T20190020608,-36.30037503,142.4361109,3393,606581.0
T20190020609,-37.80600039,144.9570975,3000,594572.0
T20190020610,-37.88321173,145.0901499,3148,595597.0
T20190020611,-38.03222972,145.2678831,3976,43286.0
T20190020612,-38.36932422,145.0051166,3937,594308.0
T20190020614,-37.75319355,144.4431354,3340,45208.0
T20190020616,-37.88680077,145.0423488,3145,594817.0
T20190020618,-38.11902395,145.7658769,3816,648842.0
T20190020620,-37.83680898,145.0054329,3141,37755.0
T20190020621,-38.18762878,145.7097739,3816,49060.0
T20190020624,-38.08799143,145.1999621,3201,592028.0
T20190020625,-38.14457003,143.6292361,3251,648970.0
T20190020627,-37.91356322,144.6234415,3030,650995.0
T20190020628,-37.83628114,145.0810142,3124,608298.0
T20190020629,-37.86762386,144.7716171,3028,34981.0
T20190020632,-37.13454107,142.5526371,3381,599332.0
T20190020633,-37.81832223,145.1268234,3128,647417.0
T20190020634,-37.7570853,145.0449662,3079,38139.0
T20190020635,-37.87528926,144.718192,3029,656653.0
T20190020637,-37.60729175,144.8052896,3429,649023.0
T20190020638,-38.02855494,145.493419,3810,596867.0
T20190020639,-37.79794942,144.8823543,3011,596868.0
T20190020644,-37.77780645,145.3126935,3138,658672.0
T20190020646,-37.86640221,144.9996253,3183,658211.0
T20190020649,-37.97522953,145.0726859,3194,101140.0
T20190020650,-38.04445622,144.1733303,3331,71165.0
T20190020652,-38.13093381,145.1310862,3199,662324.0
T20190020653,-37.69598091,145.0225423,3074,649323.0
T20190020654,-37.74513274,148.3885198,3886,649324.0
T20190020655,-37.86750276,144.7725715,3028,595847.0
T20190020656,-37.81630411,144.9641083,3000,595309.0
T20190020657,-37.73919455,144.9457113,3044,42270.0
T20190020659,-37.87257383,145.4036467,3793,597140.0
T20190020661,-37.97252077,145.2362598,3177,277601.0
T20190020662,-37.8094787,144.9913927,3066,594574.0
T20190020667,-37.98581955,145.2066126,3175,658676.0
T20190020669,-37.88124384,145.090595,3148,703.0
T20190020670,-37.65996434,145.0790092,3082,37465.0
T20190020672,-37.63833303,144.9110111,3064,658738.0
T20190020673,-38.3739173,144.8330877,3941,46739.0
T20190020675,-37.763544,144.9255308,3039,45419.0
T20190020676,-37.89283607,145.0278233,3162,594818.0
T20190020678,-37.65208279,145.3138887,3775,612157.0
T20190020679,-37.91071321,145.0353419,3204,596595.0
T20190020681,-37.81788257,144.9929646,3121,595310.0
T20190020682,-37.80007796,144.995374,3067,36696.0
T20190020684,-37.63163407,144.7984205,3428,597000.0
T20190020685,-34.26062677,142.1803105,3498,50479.0
T20190020687,-37.78370737,145.2839862,3136,48184.0
T20190020688,-37.68405067,144.8746632,3049,594819.0
T20190020691,-36.39214247,145.4085285,3630,607358.0
T20190020692,-37.81517763,145.2291164,3134,603343.0
T20190020694,-37.94317456,145.2098979,3175,594820.0
T20190020697,-37.64191624,145.0689377,3752,660687.0
T20190020698,-37.66786977,144.8554771,3045,595311.0
T20190020700,-37.85697265,144.9875519,3182,47129.0
T20190020701,-38.11923384,145.3312235,3978,595601.0
T20190020702,-37.9942463,145.0883627,3195,658673.0
T20190020704,-37.5414158,143.8417767,3355,601606.0
T20190020705,-38.01371507,145.24072,3175,598483.0
T20190020707,-37.62380544,145.0363491,3076,594822.0
T20190020708,-37.56147562,144.4581335,3340,596596.0
T20190020710,-37.97835103,145.2412039,3802,598763.0
T20190020711,-37.67021121,144.8494964,3045,657629.0
T20190020715,-37.86288335,145.3536999,3787,650.0
T20190020717,-37.00863319,144.2467957,3453,595312.0
T20190020718,-37.76845754,145.4067688,3139,599869.0
T20190020719,-37.6998371,145.0224425,3073,597927.0
T20190020720,-37.69979286,145.0225566,3073,609319.0
T20190020721,-37.80137312,144.9135617,3003,658212.0
T20190020722,-37.81060986,144.8821822,3012,38661.0
T20190020724,-38.17585011,145.4230552,3978,48191.0
T20190020726,-35.92529686,145.6319927,3644,596339.0
T20190020728,-37.74333757,144.8445078,3033,595313.0
T20190020729,-37.83897823,144.9474858,3205,37452.0
T20190020730,-37.73625791,144.9284151,3041,24782.0
T20190020731,-37.7297232,145.0164388,3073,230571.0
T20190020732,-37.23207949,145.442568,3717,595848.0
T20190020733,-37.77035728,145.0634678,3079,36375.0
T20190020734,-38.23655356,144.5397901,3226,358748.0
T20190020735,-37.76729832,144.9490118,3055,45552.0
T20190020737,-37.81961605,145.0912051,3127,595316.0
T20190020738,-37.70052993,144.7963523,3038,346068.0
T20190020739,-38.08542629,144.242662,3331,595317.0
T20190020742,-38.2512687,145.058579,3934,595318.0
T20190020743,-37.69005105,145.0860865,3088,624800.0
T20190020744,-37.7946316,144.9318422,3031,36051.0
T20190020745,-38.19408444,145.1482433,3199,648347.0
